;meta[language=en]
; id      |key(hex)|key(str)| text
    468530|00000000||And what cocks they are! Lift their rumps like brood hens to other cocks! Eggs laid by such a cockerel must be brought to hatchin' by a hundred and one venomous vipers! Then the young basilisk pecks its way out…
    465682|00000000||Interesting basilisk you've got there.
    468182|00000000||Course it's interestin'! Won't see a beast like this anywhere near here! They spawn only in the wild wastes of Zerrikania - from eggs laid by cockerels!
    579262|00000000||Can we talk?
   1027615|00000000||Aye, long as it's short and to the point, 'cause I don't wag me tongue for jollies.
   1027617|00000000||They call me Radko. I arrange the horse races here. You must've heard talk. Wanna try? Say the word. Don't? Sod off.
    579272|00000000||Wanna sign up.
    579273|00000000||Don't need no signin'. Long as you're here come sunset. And bring gold for the bettin'.
    579270|00000000||Sign me up.
    579265|00000000||Maybe later.
    579271|00000000||Maybe later.
   1027621|00000000||So what'll it be? Gonna race or not?
    479120|00000000||What happened, ma'am?
    479122|00000000||As if the war weren't enough, sir. I'm losin' me hens! How'm I to live? Eh?
    479124|00000000||Get a look at the thieves?
    479126|00000000||What thieves?! It's monsters takin' me chickens.
    479128|00000000||An ordinary thief I'd nab on me own, but beasts? What'm I to do?
    479108|00000000||I can help you. Not for free… But, you're advanced in years, so I won't ask too much.
    479110|00000000||Poppycock. "Not much," he says, but you'll take me liver come the end. Well, no one else's linin' up to help me…
    479114|00000000||Me hens started disappearin' about a week past. Always take one at a time, the vermin.
    544130|00000000||One at a time? Interesting… Monsters leave any tracks?
    544132|00000000||Aye, prints of wolf paws, but… strange-like, as if the wolves walked on their hind legs.
    544134|00000000||And don't you be like that wise-arse Yosip from Downwarren. Tells me I'm mistaken. But few know beast tracks like I do - me man were the best poacher for miles around.
    544136|00000000||I see. I'd still like to examine the prints myself.
    479116|00000000||I can help you.
    479046|00000000||Keep watch - kids are likely to try again.
    479048|00000000||Oh, I'll be waitin' for 'em! With a stout branch to smack the little shits with!
    479052|00000000||Easy, they're just kids.
    479054|00000000||Aye, for now. But they'll grow into bandits, you wait!
    479057|00000000||Watch out… They'll be back.
    479028|00000000||Take them in, give 'em a home. Won't steal from you, then.
    479030|00000000||Sure, but I'll be feedin' the whelps! I gain nothin' from it.
    479032|00000000||But… Suppose I'll give it some thought.
    479058|00000000||Give 'em a home. Likely to stop stealing, then.
    479070|00000000||Found a group of kids in the woods. They were the ones stealing your hens.
    479072|00000000||Oh, children, eh? Ridin' on the backs of wolves, were they?
    479074|00000000||Never any wolves here. The kids are just… clever…
    479076|00000000||If they've anythin' in their noggins, they'll stay away from me hen house now!
    479170|00000000||I found the thieves.
    479173|00000000||Take care, now.
    479171|00000000||Farewell.
    479155|00000000||Eh, witcher? What is it?
   1064995|00000000||So many corpses… And the war's just started.
   1064997|00000000||Scar's healed nicely.
   1064993|00000000||Puncak gunung indah seperti biasanya.
    579470|00000000||Nice, nice. You seem to know horses as well as you do monsters. Here's your gold… And if the urge to race again grabs you, come see me.
    579472|00000000||Unearthly witcher senses - they prattle on about them. Yet you just got outrun by a common grunt. Lost your gold… but get some more, and I'll arrange a rematch.
   1032203|00000000||Felt like takin' a shortcut, clever boy? We don't tolerate none of that shite. You left the course, you lose your gold. Gotta win it back if you wanna see it again. You gotta race… honest this time.
   1055682|b224b6d2||Devourer
   1056946|00000000||Lilac dan gooseberries, tentu saja.
   1058292|00000000||Geralt, berhenti memainkan perlengkapan mandiku.
   1056954|00000000||Kau kehabisan minuman jus.
   1058286|00000000||Kau mungkin mau membawakannya lagi setelah selesai berlatih.
   1056956|00000000||Punya pakaian lain selain warna hitam atau putih?
   1058288|00000000||Mhm. Pakaian dalam.
   1056944|00000000||Tak ada yang lain selain perak…
   1058285|00000000||Emas gak cocok dengan gayaku. Kau harusnya tahu itu.
   1031654|00000000||The old signal tower. It'll be nothing but a pile of rubble soon.
    583134|141198a8||Novigrad Guard
   1055407|06ae3071||Helma
    578398|00000000||We'll talk later.
   1049066|e9c03715||Ealdorman Bolko
    595913|6b1268cb||Peasant
   1028793|00000000||Up for a few rounds of gwent?
   1086497|00000000||Gwent - would you play me?
    422120|00000000||So long.
    422116|00000000||Farewell.
    422114|00000000||Show me your wares.
    422118|00000000||What've you got there?
    422112|00000000||Welcome, welcome!
    432590|d184d9f7||Wraith
    465664|00000000||Feast your eyes, brave warriors, upon the basilisk - king of the serpents! One drop of his venom will kill an army, horses and all!
    170811|72cb8ee5||Drowner
